address_full,street,house_number,postal_code,city,sale_price,ask_price,sale_date,list_date,delist_date,transport_date,days_on_market,area_m2,rooms,bedrooms,bathrooms,toilets,year_built,type,subtype,energy_label,maintenance_inside,maintenance_outside,vve_monthly_fee,has_garden,garden_type,garden_area_m2,has_balcony,has_terrace,outdoor_text,heating,hot_water,has_lift,floor,has_storage,has_parking,has_garage,garage_type,notes,source_file,lat,lng
"Victorieplein 19 2, 1079 KL Amsterdam",Victorieplein,19 2,1079KL,Amsterdam,1025000.0,950000.0,,2025-02-21,2025-03-27,2025-06-06,34.0,172.0,8.0,6.0,1.0,,1932.0,Appartement,Bovenwoning,F,Redelijk,Goed,180.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2050 (2).rtf,52.3453389,4.9042129
"Utrechtsestraat 53 B, 1017 VJ Amsterdam",Utrechtsestraat,53 B,1017VJ,Amsterdam,740535.0,625000.0,,2025-02-10,2025-03-14,2025-04-17,29.0,67.0,3.0,2.0,1.0,,1718.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (4).rtf,52.3642072,4.8982671
"Molenbeekstraat 8 H, 1078 XC Amsterdam",Molenbeekstraat,8 H,1078XC,Amsterdam,786000.0,675000.0,,2025-05-21,2025-09-23,2025-09-15,20.0,71.0,3.0,2.0,1.0,,1931.0,Appartement,Benedenwoning,C,Goed,Goed,100.0,True,Achtertuin,29.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825 (1).rtf,52.3441034,4.8944232
"Rozengracht 236 B, 1016 SZ Amsterdam",Rozengracht,236 B,1016SZ,Amsterdam,736500.0,675000.0,,2025-06-04,2025-07-21,2025-12-01,27.0,72.0,3.0,2.0,1.0,,1894.0,Appartement,Bovenwoning,C,Goed,Goed,179.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1207.rtf,52.3721521,4.8749049
"Oude-IJselstraat 24 1, 1078 CN Amsterdam",Oude-IJselstraat,24 1,1078CN,Amsterdam,480000.0,485000.0,,2025-04-22,2025-07-01,2025-08-05,50.0,63.0,3.0,2.0,,,1923.0,Appartement,,C,Goed,Goed,163.0,False,Geen tuin,,True,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1510 (5).rtf,52.3481887,4.902142
"Jekerstraat 77 3, 1078 MB Amsterdam",Jekerstraat,77 3,1078MB,Amsterdam,738000.0,750000.0,,2024-11-25,2025-01-17,2025-04-01,30.0,78.0,3.0,2.0,1.0,,1927.0,Appartement,Bovenwoning,E,Uitstekend,Goed,161.44,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2103 (1).rtf,52.3454304,4.8958474
"Prinsengracht 801 2, 1017 KA Amsterdam",Prinsengracht,801 2,1017KA,Amsterdam,530000.0,530000.0,,2025-09-17,,,55.0,49.0,2.0,1.0,1.0,,1906.0,Appartement,Bovenwoning,D,Goed,Goed,,False,Geen tuin,,False,False,,C.V.-Ketel,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3630227,4.8880034
"Elandsgracht 66 H, 1016 TX Amsterdam",Elandsgracht,66 H,1016TX,Amsterdam,950000.0,900000.0,,2025-05-02,2025-07-17,2025-07-24,53.0,91.0,3.0,2.0,1.0,,1888.0,Appartement,Benedenwoning,B,Goed,Goed,,True,Patio,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.3699291,4.8810519
"Lijnbaansgracht 341 D, 1017 XA Amsterdam",Lijnbaansgracht,341 D,1017XA,Amsterdam,815000.0,790000.0,,2025-05-23,2025-08-22,2025-08-22,84.0,66.0,4.0,3.0,2.0,,1750.0,Appartement,Bovenwoning,C,Goed,Goed,,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3600966,4.8932033
"Keizersgracht 227 B, 1016 DV Amsterdam",Keizersgracht,227 B,1016DV,Amsterdam,1100000.0,1100000.0,,2025-06-02,,,268.0,100.0,4.0,2.0,2.0,2.0,1906.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3725741,4.885282
"Eerste Laurierdwarsstraat 20, 1016 PZ Amsterdam",Eerste Laurierdwarsstraat,20,1016PZ,Amsterdam,525000.0,525000.0,,2025-03-28,2025-04-28,,32.0,52.0,,,,,1906.0,Woonhuis,,,,,,False,,,False,False,,,,False,,False,False,False,,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1126.rtf,52.3720613,4.8809412
"Lijnbaansgracht 326 A, 1017 XA Amsterdam",Lijnbaansgracht,326 A,1017XA,Amsterdam,515000.0,500000.0,,2025-07-07,2025-07-30,2025-09-15,21.0,46.0,2.0,1.0,1.0,,1906.0,Appartement,,C,Goed,Goed,141.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3602184,4.8926226
"Elandsgracht 59 2V, 1016 TN Amsterdam",Elandsgracht,59 2V,1016TN,Amsterdam,390000.0,350000.0,,2025-05-29,2025-07-22,2025-07-22,21.0,33.0,1.0,1.0,,,2020.0,Appartement,Bovenwoning,A,Goed,Goed,94.0,False,Geen tuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.3693412,4.8803926
"Kerkstraat 371 1, 1017 HW Amsterdam",Kerkstraat,371 1,1017HW,Amsterdam,510000.0,399000.0,,2025-03-24,2025-06-02,2025-05-26,18.0,39.0,2.0,1.0,1.0,,1939.0,Appartement,Bovenwoning,A,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606.rtf,52.3628489,4.8980472
"Elandsstraat 38 F, 1016 SG Amsterdam",Elandsstraat,38 F,1016SG,Amsterdam,1100000.0,1100000.0,,2025-02-23,2025-04-23,2025-05-15,41.0,133.0,2.0,2.0,,,1856.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (2).rtf,52.3706783,4.8812066
"Elandsstraat 68 B, 1016 SG Amsterdam",Elandsstraat,68 B,1016SG,Amsterdam,760000.0,795000.0,,2023-12-14,2024-03-01,2024-02-29,49.0,97.0,6.0,2.0,2.0,2.0,1725.0,Appartement,Bovenwoning,,Goed,Goed,130.0,False,Geen tuin,,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (2).rtf,52.3704774,4.8804601
"Prinsengracht 170 3, 1016 HA Amsterdam",Prinsengracht,170 3,1016HA,Amsterdam,700000.0,700000.0,,2025-09-25,,,47.0,66.0,2.0,1.0,1.0,2.0,1910.0,Appartement,Bovenwoning,D,Goed,Goed,150.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3745855,4.8827478
"Prinsengracht 151 E, 1015 DR Amsterdam",Prinsengracht,151 E,1015DR,Amsterdam,1200000.0,1200000.0,,2025-09-05,,,178.0,94.0,3.0,2.0,2.0,,1980.0,Appartement,,C,Uitstekend,Uitstekend,286.27,True,Achtertuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3783241,4.8869205
"Lijnbaansgracht 293, 1017 RM Amsterdam",Lijnbaansgracht,293,1017RM,Amsterdam,1285000.0,1245000.0,,2025-06-26,2025-09-30,2025-09-30,36.0,146.0,4.0,2.0,1.0,,1725.0,Woonhuis,,,Goed,Goed,,True,Achtertuin,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3613596,4.8879339
"Prinsengracht 102, 1015 EA Amsterdam",Prinsengracht,102,1015EA,Amsterdam,1100000.0,1100000.0,,2025-09-24,,,48.0,119.0,6.0,4.0,2.0,2.0,1630.0,Woonhuis,,,Goed,Goed,,False,,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3769579,4.8847771
"Prinsengracht 382 2, 1016 JA Amsterdam",Prinsengracht,382 2,1016JA,Amsterdam,600000.0,600000.0,,2025-11-06,,,34.0,51.0,3.0,2.0,1.0,,1933.0,Appartement,Bovenwoning,,Uitstekend,Goed,150.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3671767,4.8820833
"Passeerdersstraat 1 1, 1016 XB Amsterdam",Passeerdersstraat,1 1,1016XB,Amsterdam,640000.0,625000.0,,2024-05-12,2024-07-13,2024-08-22,33.0,63.0,4.0,3.0,2.0,2.0,1883.0,Woonhuis,,,Goed,Goed,,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (3).rtf,52.3679135,4.8820164
"Elandsstraat 68 A, 1016 SG Amsterdam",Elandsstraat,68 A,1016SG,Amsterdam,590000.0,600000.0,,2024-08-27,2024-11-10,2024-12-06,66.0,78.0,3.0,2.0,1.0,,1725.0,Appartement,,,Goed,Goed,130.22,True,Patio,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1402 (2).rtf,52.3704684,4.8804748
"Lauriergracht 138 1, 1016 RT Amsterdam",Lauriergracht,138 1,1016RT,Amsterdam,1500000.0,1495000.0,,2025-03-13,2025-06-11,2025-06-10,23.0,222.0,7.0,5.0,2.0,,1750.0,Appartement,Bovenwoning,B,Redelijk,Redelijk,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,52.370881,4.8781648
"Frederiksplein 26 H, 1017 XN Amsterdam",Frederiksplein,26 H,1017XN,Amsterdam,1080000.0,1100000.0,,2025-01-29,2025-05-06,2025-06-18,90.0,135.0,3.0,2.0,1.0,,1883.0,Appartement,Bovenwoning,B,Goed,Goed,216.0,False,,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1606 (3).rtf,52.3608457,4.8980976
"Deurloostraat 33 1, 1078 HS Amsterdam",Deurloostraat,33 1,1078HS,Amsterdam,873333.0,750000.0,,2025-09-23,2025-10-24,2026-01-28,28.0,80.0,3.0,2.0,1.0,,1929.0,Appartement,Portiek,C,Uitstekend,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2049 (1).rtf,52.3461444,4.8924637
"Reggestraat 65, 1078 CX Amsterdam",Reggestraat,65,1078CX,Amsterdam,545000.0,500000.0,,2024-11-22,2025-01-24,2025-01-24,50.0,68.0,3.0,2.0,1.0,,1925.0,Appartement,Bovenwoning,C,Goed,Goed,112.95,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0826 (1).rtf,52.3469567,4.9019647
"Rozengracht 42 A, 1016 ND Amsterdam",Rozengracht,42 A,1016ND,Amsterdam,550000.0,595000.0,,2025-03-31,2025-07-14,2025-06-27,65.0,72.0,2.0,1.0,1.0,,1899.0,Appartement,Bovenwoning,D,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1207.rtf,52.3737161,4.8811867
"Keizersgracht 700, 1017 EV Amsterdam",Keizersgracht,700,1017EV,Amsterdam,2300000.0,2300000.0,,2025-10-03,,,39.0,200.0,4.0,2.0,2.0,2.0,1906.0,Appartement,,,Goed,Goed,428.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3632584,4.8949449
"Jekerstraat 62 3, 1078 ME Amsterdam",Jekerstraat,62 3,1078ME,Amsterdam,1050000.0,935000.0,,2025-03-13,2025-06-05,2025-06-05,29.0,117.0,6.0,4.0,1.0,,1929.0,Appartement,Bovenwoning,D,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2103 (1).rtf,52.3461656,4.8975115
"Prinsengracht 526 3, 1017 KJ Amsterdam",Prinsengracht,526 3,1017KJ,Amsterdam,1350000.0,1350000.0,,2025-02-20,,,264.0,153.0,4.0,2.0,1.0,,1895.0,Appartement,Bovenwoning,,Goed,Goed,311.0,False,,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3633844,4.8864282
"Eerste Tuindwarsstraat 5, 1015 RT Amsterdam",Eerste Tuindwarsstraat,5,1015RT,Amsterdam,525000.0,525000.0,,2024-10-31,2024-11-29,,30.0,58.0,3.0,1.0,1.0,,1981.0,Appartement,Benedenwoning,B,Goed,Goed,200.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-18102025_1511 (1).rtf,52.3776996,4.8837553
"Lauriergracht 123 4, 1016 RK Amsterdam",Lauriergracht,123 4,1016RK,Amsterdam,1345000.0,1400000.0,,2025-05-26,2025-08-27,2025-08-27,73.0,188.0,5.0,4.0,3.0,2.0,1915.0,Appartement,Bovenwoning,,Goed,Goed,,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1218.rtf,52.3704203,4.8777299
"Deurloostraat 111 H, 1078 HW Amsterdam",Deurloostraat,111 H,1078HW,Amsterdam,1025000.0,995000.0,,2025-08-28,2025-10-21,2025-10-31,34.0,85.0,3.0,2.0,1.0,,1929.0,Appartement,Benedenwoning,D,Goed,Goed,188.02,True,Achtertuin,60.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2049 (1).rtf,52.34635,4.8879272
"Rozengracht 70 C, 1016 NE Amsterdam",Rozengracht,70 C,1016NE,Amsterdam,285000.0,285000.0,,2025-06-24,,,121.0,28.0,1.0,,1.0,,1976.0,Appartement,,C,Goed,Goed,174.15,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1207.rtf,52.3735059,4.8803814
"Keizersgracht 227 A, 1016 DV Amsterdam",Keizersgracht,227 A,1016DV,Amsterdam,1500000.0,1500000.0,,2025-09-01,,,158.0,149.0,7.0,3.0,2.0,,1700.0,Appartement,Benedenwoning,,Goed,Goed,,False,Geen tuin,,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3725741,4.8852966
"Keizersgracht 130 A, 1015 CW Amsterdam",Keizersgracht,130 A,1015CW,Amsterdam,985000.0,985000.0,,2025-09-17,,,55.0,117.0,3.0,2.0,2.0,,1755.0,Appartement,Benedenwoning,C,Uitstekend,Uitstekend,252.0,False,Geen tuin,,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3766694,4.8866748
"Keizersgracht 108 A, 1015 CV Amsterdam",Keizersgracht,108 A,1015CV,Amsterdam,1600000.0,1600000.0,,2025-09-08,,,135.0,174.0,7.0,3.0,2.0,2.0,1738.0,Appartement,Bovenwoning,,Goed,Goed,335.28,True,Patio,,False,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3772198,4.8871973
"Lijnbaansgracht 320 3, 1017 WZ Amsterdam",Lijnbaansgracht,320 3,1017WZ,Amsterdam,651000.0,575000.0,,2024-11-08,2025-01-31,2025-01-31,27.0,72.0,3.0,2.0,1.0,,1882.0,Appartement,Bovenwoning,G,Redelijk,Goed,200.0,False,Geen tuin,,False,True,,elektrisch,Elektrisch,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.360138,4.892308
"Biesboschstraat 56 3, 1078 MX Amsterdam",Biesboschstraat,56 3,1078MX,Amsterdam,760000.0,715000.0,,2025-07-17,2025-11-04,2025-10-24,28.0,75.0,3.0,2.0,1.0,,1929.0,Appartement,Bovenwoning,C,Goed,Goed,128.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1511.rtf,52.3452271,4.8967008
"Oude-IJselstraat 24 1, 1078 CN Amsterdam ",Oude-IJselstraat,24 1,1078CN,Amsterdam,480000.0,485000.0,,2025-04-18,2025-07-04,2025-07-16,54.0,63.0,3.0,2.0,1.0,,1923.0,Appartement,Bovenwoning,C,Redelijk,Redelijk,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1510 (5).rtf,52.3481887,4.902142
"Elandsgracht 41 1, 1016 TN Amsterdam",Elandsgracht,41 1,1016TN,Amsterdam,1400000.0,995000.0,,2025-08-26,2025-09-26,2025-09-26,28.0,212.0,14.0,7.0,5.0,5.0,1916.0,Woonhuis,,G,Redelijk,Redelijk,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1210.rtf,52.3695721,4.8810431
"Herengracht 268 2V, 1016 BW Amsterdam",Herengracht,268 2V,1016BW,Amsterdam,1300000.0,1300000.0,,2025-09-25,,,141.0,144.0,3.0,2.0,1.0,,1906.0,Appartement,Bovenwoning,,Uitstekend,Uitstekend,382.82,True,Achtertuin,540.0,False,False,,,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (3).rtf,52.3712584,4.8865738
"Keizersgracht 87 E, 1015 CG Amsterdam",Keizersgracht,87 E,1015CG,Amsterdam,825000.0,825000.0,,2025-06-05,,,159.0,75.0,2.0,1.0,1.0,,1870.0,Appartement,Bovenwoning,,Goed,Goed,204.55,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3777197,4.888573
"Lijnbaansgracht 369 F, 1017 XB Amsterdam",Lijnbaansgracht,369 F,1017XB,Amsterdam,1450000.0,1380000.0,,2025-01-06,2025-03-24,2025-04-07,33.0,162.0,4.0,3.0,1.0,,2006.0,Appartement,,A+,Goed,Goed,235.26,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3600748,4.8944664
"Schipbeekstraat 19 2, 1078 BK Amsterdam",Schipbeekstraat,19 2,1078BK,Amsterdam,518500.0,495000.0,,2025-07-04,2025-09-04,2025-09-04,63.0,64.0,2.0,1.0,,,1924.0,Appartement,,C,Goed,Goed,47.25,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_0825.rtf,52.3472195,4.8981169
"Prinsengracht 301 C, 1016 GX Amsterdam",Prinsengracht,301 C,1016GX,Amsterdam,1195000.0,1195000.0,,2025-06-02,,,162.0,122.0,4.0,3.0,1.0,,1720.0,Appartement,Benedenwoning,,Goed,Goed,322.0,True,Achtertuin,60.0,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (2).rtf,52.3734199,4.8833927
"Laurierstraat 99 2, 1016 PK Amsterdam",Laurierstraat,99 2,1016PK,Amsterdam,510000.0,500000.0,,2024-12-09,2025-03-13,2025-02-13,52.0,58.0,4.0,2.0,2.0,2.0,1822.0,Appartement,,C,Goed,Goed,145.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-09112025_1403.rtf,52.3717368,4.8793856
"Keizersgracht 159 3, 1016 DP Amsterdam",Keizersgracht,159 3,1016DP,Amsterdam,475000.0,475000.0,,2025-09-08,,,64.0,39.0,2.0,1.0,1.0,,1935.0,Appartement,Bovenwoning,,Goed,Goed,90.0,False,Geen tuin,,False,False,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1552 (1).rtf,52.3751035,4.8861784
"Geleenstraat 46 2, 1078 LG Amsterdam",Geleenstraat,46 2,1078LG,Amsterdam,868000.0,895000.0,,2025-08-19,2025-09-20,2026-01-07,24.0,113.0,4.0,3.0,1.0,,1944.0,Appartement,Bovenwoning,,Matig,Redelijk,179.47,False,Geen tuin,,True,True,,C.V.-Ketel,,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_2051 (1).rtf,52.3442928,4.8923816
"Lijnbaansgracht 69 A2, 1015 GW Amsterdam",Lijnbaansgracht,69 A2,1015GW,Amsterdam,453000.0,425000.0,,2025-04-24,2025-07-11,2025-07-11,45.0,42.0,2.0,1.0,1.0,,1938.0,Appartement,Bovenwoning,C,Goed,Goed,61.0,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Realworks bestanden\Selectie-22102025_1221.rtf,52.3770322,4.8789901
"Biesboschstraat 89 3, 1078 MR Amsterdam",Biesboschstraat,89 3,1078MR,Amsterdam,835000.0,800000.0,,2025-04-03,2025-06-18,2025-06-18,21.0,100.0,5.0,2.0,2.0,,1930.0,Appartement,Bovenwoning,D,Goed,Goed,,False,Geen tuin,,True,True,,C.V.-Ketel,C.V.-Ketel,False,,True,True,False,Geen garage,,C:\Users\meesv\Downloads\Selectie-10112025_1511.rtf,52.3448288,4.8959128
